gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,-0.8741453115080462,1,0,-0.5385665433719915,-0.7863087347930174,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,-1.0775271703235794,0,1,-0.04773493320962758,-0.8531322953045342,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,0,0,-1.2402326573760059,1,0,-1.4871771300157517,-0.9836182492074433,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,0.7122331872531124,1,0,1.3586546299155295,1.3390492923038964,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
1,1,1,0,-0.10129424800902022,1,1,0.48937036410609064,0.032148166176390956,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,1,1,0,1.0376441613579654,1,1,1.0892756654156461,1.3904182580059166,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0
1,0,0,0,1.525760622515245,1,1,1.2942019942376433,2.1769122469829565,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,1
1,0,0,0,-1.1995562856128992,1,0,-1.4871771300157517,-0.9779325389011085,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,1,0,0,-1.2809090291391125,1,0,-0.6525981295713283,-0.9864720806353334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,1.0376441613579654,1,1,0.6430651107225881,1.152277001623218,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,1,1,-0.3860288503507666,0,1,-1.1401244763655956,-0.7082674215149484,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0,1,0,1.3223787636997117,1,1,0.8926124950138908,1.6020627872081286,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,0,0,0,-1.118203542086686,1,1,-0.3650402165469133,-0.8816047519350982,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.14197061977212685,1,1,1.1223282990966135,0.22618675072346595,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,0,1,0,-0.7521161962187263,1,0,-1.4689981814912199,-0.8778947710788413,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,1.2817023919366053,1,0,-1.320261329926867,-0.30576742743523105,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,0,0,-1.118203542086686,1,1,0.8248545959679081,-0.7856062532107676,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-0.7521161962187263,0,1,-0.32537705612975254,-0.6673478693488948,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.1588799138497925,1,1,0.3290650907533992,-0.8649427669061097,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,0,1,1,0.8342623025424323,1,1,0.4596229937932199,0.7246632909780687,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0
1,0,1,1,0.5902040719637925,1,1,1.606549382522784,1.3285120685701488,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,-0.3860288503507666,1,1,0.8331177543881498,-0.053620444506426335,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,0,0,0,-1.0368507985604727,0,1,-1.3384402784513991,-0.9400424385585076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,0,1,1,1.6071133660414583,1,1,0.18528613424119175,1.2617324131575225,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
0,1,0,0,-1.0368507985604727,1,1,-0.4476718007493315,-0.822157248037205,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-0.06061787624591358,1,0,0.4744966789496553,0.09012484926144856,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,1,0,0.3054694696220461,1,0,-0.031208616369143946,0.15062607553271676,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
0,0,1,1,-1.1995562856128992,1,1,0.15553876392832103,-0.9183752722559888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,-0.792792567981833,1,1,0.9983809227929862,-0.43989750454606136,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-0.6300870809294065,1,0,0.029938755940645535,-0.5183998213624817,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,0,1,1,-1.2809090291391125,1,1,-1.4772613399114616,-0.9974264028085419,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0,-0.8334689397449395,1,1,0.49928615421038075,-0.5481674784103191,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,0,1,1,0.1834403543327262,0,0,-0.8145560346080679,-0.370176207507764,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,-1.118203542086686,1,0,0.4596229937932199,-0.8190838911148619,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
1,0,0,0,-1.1588799138497925,1,1,-0.11714546393965887,-0.896773963601806,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
1,0,0,0,0.7935859307793257,1,1,-0.05269282826177262,0.46123269763437585,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0
1,0,1,0,0.7122331872531124,1,0,-1.4888297616998003,-0.561426818275285,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,1,0,-0.9961744267973661,1,0,1.2000019882468869,-0.636197201686003,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,0,1.525760622515245,1,1,1.5916756973663486,2.5006903987518005,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,0,0.3054694696220461,1,1,0.46292825716131647,0.36657330442620895,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,1,1,0,-1.2809090291391125,1,1,0.5108545759987191,-0.9710174858258366,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.10208761080651294,1,0,-1.4574297597028811,-0.681419453543337,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0,-1.118203542086686,1,0,1.046307241630389,-0.7900187156492744,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
0,0,1,1,1.403731507225925,1,0,0.30262298380862546,1.1312025541557225,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0
1,0,1,1,0.26479309785893945,1,0,-1.3103455398225767,-0.5725128557451653,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,1.525760622515245,0,1,-0.669124446411812,0.33641050148835616,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
1,0,0,0,-0.30467610682455337,1,0,0.3125387739129155,-0.14913598714296036,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,1,1.0783205331210721,1,0,0.021675597520403718,0.662691243893965,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,1,1,-0.9961744267973661,1,1,-0.4559349591695733,-0.8240451672895014,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,1.6071133660414583,1,1,1.6544757013601865,2.7242112572039243,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,0,0,-0.46738159387697986,1,1,-1.483871866647655,-0.8234524484544781,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2809090291391125,1,1,1.0248230297377598,-0.9641902429483461,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,1,1,1.1189969048841788,1,0,0.3141914055969638,0.948952488660778,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,1,0,0,-1.1588799138497925,1,1,0.1918966609773853,-0.8772581471449274,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.42670522211387324,1,0,-0.12210335899180391,-0.38192082146100365,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,0,1.5664369942783516,1,1,-1.333482383399254,-0.2088688741836427,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,0,0,-1.2809090291391125,1,0,0.887654599961746,-0.9660123045523066,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,1,0,0,-0.9961744267973661,1,0,1.2066125149830798,-0.6635939833937472,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1,-0.3860288503507666,1,1,-0.5088191730591207,-0.5148215558028967,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0
1,0,0,0,-1.1995562856128992,1,1,-1.4937876567519452,-0.9762641451432653,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.10208761080651294,1,0,-1.4623876547550263,-0.6752288345997602,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,1,1,1.1596732766472853,1,0,-1.4904823933838485,-0.43041400318568845,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,0,0,0.3868222131482594,1,1,0.6546335325109269,0.5485599393278101,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,0,0.427498584911366,1,0,0.5158124710508644,0.4860171259581284,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.7521161962187263,1,1,-0.30885073928926887,-0.6692796937000819,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,0,1,-1.1995562856128992,1,0,0.8926124950138908,-0.8934152235366739,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-1.2809090291391125,1,1,0.3340229858055444,-0.9733664086164847,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,0.06141123904340631,0,0,-0.11879809562370715,-0.1311568491472533,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0
1,0,0,0,-0.8741453115080462,1,1,0.2860966669681418,-0.658654659768553,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.874938674305539,1,1,0.015065070784210172,0.5360689386934301,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
1,0,1,0,0.10208761080651294,1,1,0.8265072276519564,0.3816547058951353,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
